image_path,label,split,group,label_name,source_split,outer_fold,evaluation_policy
wire/normal/01-o__4__DSC_2855__wire_008__slice_09.png,0,train,01-o__4__DSC_2855,normal,train,1,fit
wire/normal/01-o__4__DSC_2855__wire_008__slice_10.png,0,train,01-o__4__DSC_2855,normal,train,1,fit
wire/normal/01-o__4__DSC_2855__wire_008__slice_11.png,0,train,01-o__4__DSC_2855,normal,train,1,fit
wire/normal/01-o__4__DSC_2855__wire_008__slice_12.png,0,train,01-o__4__DSC_2855,normal,train,1,fit
wire/normal/01-o__4__DSC_2855__wire_008__slice_13.png,0,train,01-o__4__DSC_2855,normal,train,1,fit
wire/normal/01-o__4__DSC_2855__wire_008__slice_14.png,0,train,01-o__4__DSC_2855,normal,train,1,fit
wire/normal/01-o__4__DSC_2855__wire_008__slice_15.png,0,train,01-o__4__DSC_2855,normal,train,1,fit
wire/normal/01-o__4__DSC_2855__wire_008__slice_16.png,0,train,01-o__4__DSC_2855,normal,train,1,fit
wire/normal/01-o__4__DSC_2855__wire_008__slice_17.png,0,train,01-o__4__DSC_2855,normal,train,1,fit
wire/normal/01-o__4__DSC_2855__wire_008__slice_18.png,0,train,01-o__4__DSC_2855,normal,train,1,fit
wire/normal/01-o__4__DSC_2855__wire_012__slice_01.png,0,train,01-o__4__DSC_2855,normal,train,1,fit
wire/normal/01-o__4__DSC_2855__wire_012__slice_02.png,0,train,01-o__4__DSC_2855,normal,train,1,fit
wire/normal/01-o__4__DSC_2855__wire_012__slice_03.png,0,train,01-o__4__DSC_2855,normal,train,1,fit
wire/normal/01-o__4__DSC_2855__wire_012__slice_04.png,0,train,01-o__4__DSC_2855,normal,train,1,fit
wire/normal/01-o__4__DSC_2855__wire_012__slice_05.png,0,train,01-o__4__DSC_2855,normal,train,1,fit
wire/normal/01-o__4__DSC_2855__wire_012__slice_06.png,0,train,01-o__4__DSC_2855,normal,train,1,fit
wire/normal/01-o__4__DSC_2855__wire_012__slice_07.png,0,train,01-o__4__DSC_2855,normal,train,1,fit
wire/normal/01-o__4__DSC_2855__wire_012__slice_08.png,0,train,01-o__4__DSC_2855,normal,train,1,fit
wire/normal/01-o__4__DSC_2855__wire_012__slice_09.png,0,train,01-o__4__DSC_2855,normal,train,1,fit
wire/normal/01-o__4__DSC_2855__wire_012__slice_10.png,0,train,01-o__4__DSC_2855,normal,train,1,fit
wire/normal/01-o__4__DSC_2855__wire_012__slice_11.png,0,train,01-o__4__DSC_2855,normal,train,1,fit
wire/normal/01-o__4__DSC_2855__wire_012__slice_12.png,0,train,01-o__4__DSC_2855,normal,train,1,fit
wire/normal/01-o__4__DSC_2855__wire_012__slice_13.png,0,train,01-o__4__DSC_2855,normal,train,1,fit
wire/normal/01-o__4__DSC_2855__wire_012__slice_14.png,0,train,01-o__4__DSC_2855,normal,train,1,fit
wire/normal/01-o__4__DSC_2855__wire_012__slice_15.png,0,train,01-o__4__DSC_2855,normal,train,1,fit
wire/normal/01-o__4__DSC_2855__wire_012__slice_16.png,0,train,01-o__4__DSC_2855,normal,train,1,fit
wire/normal/01-o__4__DSC_2855__wire_012__slice_17.png,0,train,01-o__4__DSC_2855,normal,train,1,fit
wire/normal/01-o__4__DSC_2855__wire_012__slice_18.png,0,train,01-o__4__DSC_2855,normal,train,1,fit
wire/normal/01-o__4__DSC_2855__wire_012__slice_19.png,0,train,01-o__4__DSC_2855,normal,train,1,fit
wire/normal/01-o__4__DSC_2855__wire_012__slice_20.png,0,train,01-o__4__DSC_2855,normal,train,1,fit
wire/normal/01-o__4__DSC_2967__wire_001__slice_02.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_001__slice_03.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_001__slice_04.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_001__slice_05.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_001__slice_06.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_001__slice_07.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_001__slice_08.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_001__slice_09.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_001__slice_10.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_001__slice_11.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_001__slice_12.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_001__slice_13.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_001__slice_14.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_001__slice_15.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_001__slice_16.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_001__slice_17.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_002__slice_02.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_002__slice_03.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_002__slice_04.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_002__slice_05.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_002__slice_06.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_002__slice_07.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_003__slice_01.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_003__slice_02.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_003__slice_03.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_003__slice_04.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_003__slice_05.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_003__slice_06.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_003__slice_07.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_003__slice_08.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_003__slice_09.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_003__slice_10.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_003__slice_11.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_003__slice_12.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_003__slice_14.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_003__slice_15.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_003__slice_17.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_004__slice_01.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_004__slice_02.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_004__slice_03.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_004__slice_04.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_004__slice_05.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_004__slice_06.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_004__slice_07.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_004__slice_08.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_004__slice_09.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_004__slice_10.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_004__slice_11.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_004__slice_12.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_004__slice_14.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_004__slice_15.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_004__slice_16.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_004__slice_17.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_004__slice_18.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_004__slice_19.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_004__slice_20.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_004__slice_21.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_004__slice_22.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_004__slice_23.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_004__slice_24.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_005__slice_01.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_005__slice_02.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_005__slice_03.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_005__slice_04.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_005__slice_05.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_005__slice_06.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_005__slice_07.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_005__slice_08.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_005__slice_09.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_005__slice_10.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_005__slice_11.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_005__slice_12.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_005__slice_13.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_005__slice_14.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_005__slice_15.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_005__slice_16.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_005__slice_17.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_005__slice_18.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_005__slice_19.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_005__slice_20.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_005__slice_21.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_005__slice_22.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_005__slice_23.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_005__slice_24.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_005__slice_25.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_006__slice_01.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_006__slice_02.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_006__slice_03.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_006__slice_04.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_006__slice_05.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_006__slice_06.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_006__slice_07.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_006__slice_08.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_006__slice_09.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_006__slice_10.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_006__slice_11.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_006__slice_12.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_006__slice_13.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_006__slice_14.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_007__slice_01.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_007__slice_02.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_007__slice_03.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_007__slice_04.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_007__slice_05.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_007__slice_06.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_007__slice_07.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_007__slice_08.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_007__slice_09.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_007__slice_10.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_007__slice_11.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_007__slice_12.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_007__slice_13.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_007__slice_14.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_007__slice_15.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_007__slice_16.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_007__slice_17.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_007__slice_18.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_007__slice_19.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_007__slice_20.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_007__slice_21.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_008__slice_01.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_008__slice_02.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_008__slice_03.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_008__slice_04.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_008__slice_05.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_008__slice_06.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_008__slice_07.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_008__slice_08.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_008__slice_09.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_008__slice_10.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_008__slice_11.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_008__slice_12.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_008__slice_13.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_008__slice_14.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_008__slice_15.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_008__slice_16.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_008__slice_17.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_008__slice_18.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_008__slice_19.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_008__slice_20.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_008__slice_21.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_008__slice_22.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_008__slice_23.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_008__slice_24.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_009__slice_01.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_009__slice_02.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_009__slice_03.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_009__slice_04.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_009__slice_05.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_009__slice_06.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_009__slice_07.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_009__slice_08.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
wire/normal/01-o__4__DSC_2967__wire_009__slice_09.png,0,val,01-o__4__DSC_2967,normal,train,4,inner_checkpoint_selection
